Año,Id_Trimestre,Velocidad,Accesos,Id_Provincia,Año-Trimestre
2020,1,"0,375",1,13,20201
2020,1,"0,512",20,13,20201
2020,1,"0,75",37,13,20201
2020,1,"1,0",9,13,20201
2020,1,"1,2",1696,13,20201
2020,1,"2,2",2071,13,20201
2020,1,"3,2",5113,13,20201
2020,1,"4,0",14,13,20201
2020,1,"4,5",335,13,20201
2020,1,"6,0",3,13,20201
2020,1,"6,4",131209,13,20201
2020,1,"9,0",876,13,20201
2020,1,"10,0",10897,13,20201
2020,1,"10,1",512,13,20201
2020,1,"12,3",13624,13,20201
2020,1,"16,0",1078,13,20201
2020,1,"20,5",2787,13,20201
2020,1,"25,0",479,13,20201
2020,1,"25,1",5,13,20201
2020,1,"31,0",2386,13,20201
2020,1,"50,1",2978,13,20201
2020,1,"77,0",75,13,20201
2020,1,"100,1",655,13,20201
2020,1,"320,0",75,13,20201
2020,1,"512,0",25,13,20201
2020,1,"0,256",10885,14,20201
2020,1,"0,512",47,14,20201
2020,1,"0,75",24,14,20201
2020,1,"1,2",3342,14,20201
2020,1,"2,2",470,14,20201
2020,1,"3,2",14080,14,20201
2020,1,"4,5",449,14,20201
2020,1,"6,0",1509,14,20201
2020,1,"6,4",17296,14,20201
2020,1,"7,5",1,14,20201
2020,1,"9,0",5,14,20201
2020,1,"10,1",21265,14,20201
2020,1,"12,3",17707,14,20201
2020,1,"16,0",2368,14,20201
2020,1,"19,0",1134,14,20201
2020,1,"20,5",5224,14,20201
2020,1,"25,1",2949,14,20201
2020,1,"31,0",8632,14,20201
2020,1,"46,0",124,14,20201
2020,1,"50,1",21426,14,20201
2020,1,"100,1",4318,14,20201
2020,1,"320,0",445,14,20201
2020,1,"0,512",45,15,20201
2020,1,"0,75",173,15,20201
2020,1,"1,0",1,15,20201
2020,1,"1,2",806,15,20201
2020,1,"2,2",2832,15,20201
2020,1,"3,2",9236,15,20201
2020,1,"4,0",6938,15,20201
2020,1,"4,5",222,15,20201
2020,1,"6,0",8529,15,20201
2020,1,"6,4",31915,15,20201
2020,1,"7,5",181,15,20201
2020,1,"9,0",2899,15,20201
2020,1,"10,1",2177,15,20201
2020,1,"12,3",3356,15,20201
2020,1,"16,0",141,15,20201
2020,1,"19,0",3237,15,20201
2020,1,"20,5",389,15,20201
2020,1,"25,1",5229,15,20201
2020,1,"31,0",178,15,20201
2020,1,"50,1",35321,15,20201
2020,1,"100,1",7397,15,20201
2020,1,"320,0",1012,15,20201
2020,1,"0,256",17719,16,20201
2020,1,"0,512",47,16,20201
2020,1,"0,75",67,16,20201
2020,1,"1,2",1158,16,20201
2020,1,"2,2",4103,16,20201
2020,1,"3,2",7548,16,20201
2020,1,"4,0",283,16,20201
2020,1,"4,5",869,16,20201
2020,1,"6,0",5555,16,20201
2020,1,"6,4",50104,16,20201
2020,1,"9,0",232,16,20201
2020,1,"10,0",51,16,20201
2020,1,"10,1",2647,16,20201
2020,1,"12,3",1054,16,20201
2020,1,"16,0",22,16,20201
2020,1,"19,0",2341,16,20201
2020,1,"20,5",4440,16,20201
2020,1,"25,1",3113,16,20201
2020,1,"31,0",113,16,20201
2020,1,"41,0",11,16,20201
2020,1,"50,1",21784,16,20201
2020,1,"100,1",3633,16,20201
2020,1,"155,0",1,16,20201
2020,1,"320,0",32,16,20201
2020,1,"0,256",6441,17,20201
2020,1,"0,512",49,17,20201
2020,1,"0,75",80,17,20201
2020,1,"1,0",1,17,20201
2020,1,"1,2",2714,17,20201
2020,1,"2,2",806,17,20201
2020,1,"3,2",12206,17,20201
2020,1,"4,0",1,17,20201
2020,1,"4,5",4018,17,20201
2020,1,"6,0",311,17,20201
2020,1,"6,4",18994,17,20201
2020,1,"9,0",41,17,20201
2020,1,"10,1",63673,17,20201
2020,1,"12,3",3239,17,20201
2020,1,"16,0",2802,17,20201
2020,1,"19,0",63,17,20201
2020,1,"20,5",11887,17,20201
2020,1,"25,1",7867,17,20201
2020,1,"31,0",758,17,20201
2020,1,"50,1",27702,17,20201
2020,1,"100,1",6703,17,20201
2020,1,"320,0",273,17,20201
2020,1,"512,0",66,17,20201
2020,1,"0,256",4779,18,20201
2020,1,"0,512",22,18,20201
2020,1,"0,75",26,18,20201
2020,1,"1,0",1,18,20201
2020,1,"1,2",696,18,20201
2020,1,"2,2",815,18,20201
2020,1,"3,2",3908,18,20201
2020,1,"4,5",265,18,20201
2020,1,"6,0",36,18,20201
2020,1,"6,4",54260,18,20201
2020,1,"10,0",1483,18,20201
2020,1,"10,1",111,18,20201
2020,1,"12,3",1234,18,20201
2020,1,"16,0",43,18,20201
2020,1,"20,5",15,18,20201
2020,1,"25,1",32,18,20201
2020,1,"31,0",8,18,20201
2020,1,"50,1",80,18,20201
2020,1,"100,1",47,18,20201
2020,1,"0,256",36075,19,20201
2020,1,"0,512",57,19,20201
2020,1,"0,75",48,19,20201
2020,1,"1,2",386,19,20201
2020,1,"2,2",564,19,20201
2020,1,"3,2",839,19,20201
2020,1,"4,0",2,19,20201
2020,1,"4,5",310,19,20201
2020,1,"6,0",4,19,20201
2020,1,"6,4",9217,19,20201
2020,1,"9,0",149,19,20201
2020,1,"10,0",4007,19,20201
2020,1,"10,1",8,19,20201
2020,1,"12,3",518,19,20201
2020,1,"20,5",7,19,20201
2020,1,"25,1",58255,19,20201
2020,1,"31,0",5,19,20201
2020,1,"100,1",3,19,20201
2020,1,"0,375",3,20,20201
2020,1,"0,512",25,20,20201
2020,1,"0,75",39,20,20201
2020,1,"1,2",5414,20,20201
2020,1,"2,2",1973,20,20201
2020,1,"3,2",6146,20,20201
2020,1,"6,0",2364,20,20201
2020,1,"6,4",11561,20,20201
2020,1,"9,0",1,20,20201
2020,1,"10,0",314,20,20201
2020,1,"10,1",4678,20,20201
2020,1,"12,3",2124,20,20201
2020,1,"14,0",1775,20,20201
2020,1,"16,0",1091,20,20201
2020,1,"19,0",110,20,20201
2020,1,"20,5",69,20,20201
2020,1,"25,0",372,20,20201
2020,1,"25,1",150,20,20201
2020,1,"31,0",7,20,20201
2020,1,"36,0",19,20,20201
2020,1,"41,0",7,20,20201
2020,1,"50,1",80,20,20201
2020,1,"77,0",2,20,20201
2020,1,"100,1",11,20,20201
2020,1,"0,256",17656,21,20201
2020,1,"0,375",102,21,20201
2020,1,"0,512",321,21,20201
2020,1,"0,75",273,21,20201
2020,1,"1,2",18011,21,20201
2020,1,"2,0",388,21,20201
2020,1,"2,2",8778,21,20201
2020,1,"3,2",57323,21,20201
2020,1,"4,0",57,21,20201
2020,1,"4,5",5739,21,20201
2020,1,"6,0",21604,21,20201
2020,1,"6,4",108647,21,20201
2020,1,"7,5",2898,21,20201
2020,1,"9,0",7167,21,20201
2020,1,"10,0",1853,21,20201
2020,1,"10,1",184908,21,20201
2020,1,"12,3",39899,21,20201
2020,1,"16,0",14382,21,20201
2020,1,"17,0",139,21,20201
2020,1,"19,0",8389,21,20201
2020,1,"20,5",41751,21,20201
2020,1,"25,1",40772,21,20201
2020,1,"31,0",7684,21,20201
2020,1,"36,0",3,21,20201
2020,1,"41,0",3,21,20201
2020,1,"46,0",529,21,20201
2020,1,"50,1",138333,21,20201
2020,1,"61,0",2,21,20201
2020,1,"97,0",1,21,20201
2020,1,"100,1",32602,21,20201
2020,1,"122,0",1,21,20201
2020,1,"155,0",511,21,20201
2020,1,"320,0",1784,21,20201
2020,1,"473,0",1,21,20201
2020,1,"512,0",44,21,20201
2020,1,"768,0",1,21,20201
2020,1,"0,256",4501,22,20201
2020,1,"0,512",39,22,20201
2020,1,"0,75",94,22,20201
2020,1,"1,0",908,22,20201
2020,1,"1,2",1646,22,20201
2020,1,"2,0",307,22,20201
2020,1,"2,2",1050,22,20201
2020,1,"3,2",12951,22,20201
2020,1,"4,5",693,22,20201
2020,1,"6,0",4,22,20201
2020,1,"6,4",17306,22,20201
2020,1,"7,5",852,22,20201
2020,1,"10,1",56032,22,20201
2020,1,"12,3",1224,22,20201
2020,1,"16,0",773,22,20201
2020,1,"20,5",1740,22,20201
2020,1,"31,0",135,22,20201
2020,1,"41,0",12,22,20201
2020,1,"50,1",1517,22,20201
2020,1,"100,1",1269,22,20201
2020,1,"512,0",1,22,20201
2020,1,"0,256",7046,23,20201
2020,1,"0,512",6,23,20201
2020,1,"0,75",5,23,20201
2020,1,"1,2",104,23,20201
2020,1,"3,2",736,23,20201
2020,1,"4,0",1,23,20201
2020,1,"4,5",2669,23,20201
2020,1,"6,0",215,23,20201
2020,1,"6,4",19252,23,20201
2020,1,"9,0",3769,23,20201
2020,1,"10,0",15,23,20201
2020,1,"10,1",1240,23,20201
2020,1,"12,3",1559,23,20201
2020,1,"16,0",161,23,20201
2020,1,"19,0",59,23,20201
2020,1,"20,5",55,23,20201
2020,1,"25,1",172,23,20201
2020,1,"31,0",24,23,20201
2020,1,"50,1",518,23,20201
2020,1,"0,512",16,24,20201
2020,1,"0,75",36,24,20201
2020,1,"1,2",3747,24,20201
2020,1,"2,2",28,24,20201
2020,1,"3,2",10824,24,20201
2020,1,"4,0",2890,24,20201
2020,1,"4,5",1,24,20201
2020,1,"6,0",154,24,20201
2020,1,"6,4",32008,24,20201
2020,1,"7,5",143,24,20201
2020,1,"9,0",165,24,20201
2020,1,"10,0",8,24,20201
2020,1,"10,1",50067,24,20201
2020,1,"12,0",2,24,20201
2020,1,"12,3",182,24,20201
2020,1,"16,0",2646,24,20201
2020,1,"20,5",28266,24,20201
2020,1,"31,0",1730,24,20201
2020,1,"36,0",1,24,20201
2020,1,"50,1",38947,24,20201
2020,1,"86,0",1,24,20201
2020,1,"100,1",27401,24,20201
2020,1,"320,0",1092,24,20201
2020,1,"512,0",94,24,20201
2019,4,"0,256",20676,2,20194
2019,4,"0,375",17,2,20194
2019,4,"0,512",32863,2,20194
2019,4,"0,75",609,2,20194
2019,4,"1,0",27537,2,20194
2019,4,"1,2",37696,2,20194
2019,4,"2,0",60,2,20194
2019,4,"2,2",25900,2,20194
2019,4,"3,2",92503,2,20194
2019,4,"4,0",52219,2,20194
2019,4,"4,5",20252,2,20194
2019,4,"6,0",39989,2,20194
2019,4,"6,4",908827,2,20194
2019,4,"7,5",622,2,20194
2019,4,"9,0",14692,2,20194
2019,4,"10,0",493,2,20194
2019,4,"10,1",246490,2,20194
2019,4,"12,0",4,2,20194
2019,4,"12,3",84580,2,20194
2019,4,"14,0",2,2,20194
2019,4,"15,0",24,2,20194
2019,4,"16,0",16657,2,20194
2019,4,"17,0",109,2,20194
2019,4,"19,0",77193,2,20194
2019,4,"20,5",68537,2,20194
2019,4,"22,0",1,2,20194
2019,4,"23,0",1,2,20194
2019,4,"25,0",9,2,20194
2019,4,"25,1",419815,2,20194
2019,4,"30,0",917,2,20194
2019,4,"31,0",31827,2,20194
2019,4,"36,0",1,2,20194
2019,4,"41,0",662,2,20194
2019,4,"50,0",1,2,20194
2019,4,"50,1",1246405,2,20194
2019,4,"61,0",25,2,20194
2019,4,"71,0",3,2,20194
2019,4,"81,0",3,2,20194
2019,4,"100,1",198331,2,20194
2019,4,"122,0",6,2,20194
2019,4,"155,0",14,2,20194
2019,4,"164,0",1,2,20194
2019,4,"203,0",94,2,20194
2019,4,"256,0",1,2,20194
2019,4,"320,0",18482,2,20194
2019,4,"384,0",380,2,20194
2019,4,"450,0",1,2,20194
2019,4,"512,0",489,2,20194
2019,4,"1024,0",230,2,20194
2019,4,"1536,0",4,2,20194
2019,4,"0,375",30,1,20194
2019,4,"0,512",118,1,20194
2019,4,"0,75",159,1,20194
2019,4,"1,0",15,1,20194
2019,4,"1,2",6057,1,20194
2019,4,"2,2",429,1,20194
2019,4,"3,2",9920,1,20194
2019,4,"4,0",70,1,20194
2019,4,"4,5",1538,1,20194
2019,4,"6,0",2000,1,20194
2019,4,"6,4",157084,1,20194
2019,4,"7,5",13,1,20194
2019,4,"9,0",21,1,20194
2019,4,"10,0",3,1,20194
2019,4,"10,1",110181,1,20194
2019,4,"12,0",5,1,20194
2019,4,"12,3",30414,1,20194
2019,4,"16,0",4808,1,20194
2019,4,"17,0",5,1,20194
2019,4,"19,0",57078,1,20194
2019,4,"20,5",18542,1,20194
2019,4,"22,0",1,1,20194
2019,4,"25,1",192123,1,20194
2019,4,"31,0",13686,1,20194
2019,4,"35,0",1,1,20194
2019,4,"36,0",9,1,20194
2019,4,"41,0",118,1,20194
2019,4,"46,0",1,1,20194
2019,4,"50,1",596830,1,20194
2019,4,"56,0",1,1,20194
2019,4,"61,0",16,1,20194
2019,4,"67,0",1,1,20194
2019,4,"71,0",3,1,20194
2019,4,"81,0",7,1,20194
2019,4,"100,1",124196,1,20194
2019,4,"120,0",1,1,20194
2019,4,"122,0",5,1,20194
2019,4,"126,0",3,1,20194
2019,4,"155,0",6333,1,20194
2019,4,"164,0",5,1,20194
2019,4,"203,0",2586,1,20194
2019,4,"225,0",1,1,20194
2019,4,"234,0",1,1,20194
2019,4,"256,0",1399,1,20194
2019,4,"300,0",1,1,20194
2019,4,"320,0",22019,1,20194
2019,4,"330,0",2,1,20194
2019,4,"450,0",2,1,20194
2019,4,"512,0",151,1,20194
2019,4,"768,0",1,1,20194
2019,4,"850,0",1,1,20194
2019,4,"1024,0",111,1,20194
2019,4,"0,256",3098,3,20194
2019,4,"0,512",34,3,20194
2019,4,"0,75",29,3,20194
2019,4,"1,2",891,3,20194
2019,4,"2,2",263,3,20194
2019,4,"3,2",2685,3,20194
2019,4,"6,4",6106,3,20194
2019,4,"10,0",46,3,20194
2019,4,"10,1",7573,3,20194
2019,4,"12,3",2017,3,20194
2019,4,"16,0",816,3,20194
2019,4,"20,5",6472,3,20194
2019,4,"25,0",208,3,20194
2019,4,"31,0",596,3,20194
2019,4,"50,1",4698,3,20194
2019,4,"100,1",2532,3,20194
2019,4,"320,0",233,3,20194
2019,4,"512,0",14,3,20194
2019,4,"0,256",6988,4,20194
2019,4,"0,512",69,4,20194
2019,4,"0,75",14,4,20194
2019,4,"1,2",2894,4,20194
2019,4,"2,2",963,4,20194
2019,4,"3,2",6533,4,20194
2019,4,"4,0",1184,4,20194
2019,4,"4,5",385,4,20194
2019,4,"6,0",13,4,20194
2019,4,"6,4",13927,4,20194
2019,4,"7,5",1,4,20194
2019,4,"10,0",1,4,20194
2019,4,"10,1",18957,4,20194
2019,4,"12,3",20878,4,20194
2019,4,"16,0",2429,4,20194
2019,4,"19,0",1203,4,20194
2019,4,"20,5",6392,4,20194
2019,4,"25,1",6193,4,20194
2019,4,"31,0",7323,4,20194
2019,4,"46,0",501,4,20194
2019,4,"50,1",15819,4,20194
2019,4,"100,1",4534,4,20194
2019,4,"320,0",698,4,20194
2019,4,"512,0",4,4,20194
2019,4,"0,256",4121,5,20194
2019,4,"0,375",8,5,20194
2019,4,"0,512",66,5,20194
2019,4,"0,75",84,5,20194
2019,4,"1,0",4,5,20194
2019,4,"1,2",929,5,20194
2019,4,"2,2",7729,5,20194
2019,4,"3,2",5601,5,20194
2019,4,"4,0",73,5,20194
2019,4,"4,5",1107,5,20194
2019,4,"6,0",328,5,20194
2019,4,"6,4",53638,5,20194
2019,4,"9,0",189,5,20194
2019,4,"10,0",2995,5,20194
2019,4,"10,1",9761,5,20194
2019,4,"12,3",6718,5,20194
2019,4,"16,0",896,5,20194
2019,4,"20,5",1,5,20194
2019,4,"25,1",1240,5,20194
2019,4,"50,1",613,5,20194
2019,4,"100,1",1,5,20194
2019,4,"0,256",10350,6,20194
2019,4,"0,375",2,6,20194
2019,4,"0,512",81,6,20194
2019,4,"0,75",59,6,20194
2019,4,"1,2",19943,6,20194
2019,4,"2,2",11049,6,20194
2019,4,"2,5",27,6,20194
2019,4,"3,2",57783,6,20194
2019,4,"4,0",5244,6,20194
2019,4,"4,5",13512,6,20194
2019,4,"6,0",15910,6,20194
2019,4,"6,4",109313,6,20194
2019,4,"7,5",4121,6,20194
2019,4,"9,0",3656,6,20194
2019,4,"10,0",1827,6,20194
2019,4,"10,1",108628,6,20194
2019,4,"11,0",1,6,20194
2019,4,"12,0",1,6,20194
2019,4,"12,3",31005,6,20194
2019,4,"15,0",7,6,20194
2019,4,"16,0",18342,6,20194
2019,4,"17,0",17,6,20194
2019,4,"19,0",19311,6,20194
2019,4,"20,5",40646,6,20194
2019,4,"25,1",101672,6,20194
2019,4,"31,0",12439,6,20194
2019,4,"36,0",2,6,20194
2019,4,"41,0",52,6,20194
2019,4,"50,1",180882,6,20194
2019,4,"61,0",2,6,20194
2019,4,"71,0",2,6,20194
2019,4,"77,0",1,6,20194
2019,4,"81,0",6,6,20194
2019,4,"100,1",37071,6,20194
2019,4,"145,0",1,6,20194
2019,4,"155,0",16,6,20194
2019,4,"203,0",18,6,20194
2019,4,"234,0",1,6,20194
2019,4,"320,0",3399,6,20194
2019,4,"512,0",284,6,20194
2019,4,"768,0",1,6,20194
2019,4,"900,0",1,6,20194
2019,4,"1024,0",3,6,20194
2019,4,"0,256",4995,7,20194
2019,4,"0,512",10,7,20194
2019,4,"0,75",62,7,20194
2019,4,"1,2",6157,7,20194
2019,4,"2,2",710,7,20194
2019,4,"3,2",9907,7,20194
2019,4,"4,5",968,7,20194
2019,4,"6,0",1335,7,20194
2019,4,"6,4",15978,7,20194
2019,4,"9,0",309,7,20194
2019,4,"10,1",20311,7,20194
2019,4,"12,3",19006,7,20194
2019,4,"16,0",2308,7,20194
2019,4,"19,0",1077,7,20194
2019,4,"20,5",4976,7,20194
2019,4,"25,1",4963,7,20194
2019,4,"31,0",5018,7,20194
2019,4,"46,0",641,7,20194
2019,4,"50,1",10999,7,20194
2019,4,"100,1",3599,7,20194
2019,4,"320,0",505,7,20194
2019,4,"0,256",14178,8,20194
2019,4,"0,375",1,8,20194
2019,4,"0,512",19,8,20194
2019,4,"0,75",27,8,20194
2019,4,"1,2",8407,8,20194
2019,4,"2,2",4231,8,20194
2019,4,"3,2",20063,8,20194
2019,4,"4,0",2188,8,20194
2019,4,"4,5",2778,8,20194
2019,4,"6,0",2766,8,20194
2019,4,"6,4",47770,8,20194
2019,4,"7,5",85,8,20194
2019,4,"9,0",88,8,20194
2019,4,"10,1",44338,8,20194
2019,4,"12,3",30568,8,20194
2019,4,"16,0",5053,8,20194
2019,4,"19,0",3009,8,20194
2019,4,"20,5",4332,8,20194
2019,4,"25,1",11858,8,20194
2019,4,"31,0",7118,8,20194
2019,4,"46,0",389,8,20194
2019,4,"50,1",23695,8,20194
2019,4,"100,1",5665,8,20194
2019,4,"155,0",1,8,20194
2019,4,"320,0",403,8,20194
2019,4,"0,256",243,9,20194
2019,4,"0,512",1110,9,20194
2019,4,"0,75",17,9,20194
2019,4,"1,0",191,9,20194
2019,4,"1,2",2077,9,20194
2019,4,"2,2",1498,9,20194
2019,4,"3,2",10203,9,20194
2019,4,"4,0",22,9,20194
2019,4,"4,5",2978,9,20194
2019,4,"6,0",1408,9,20194
2019,4,"6,4",6420,9,20194
2019,4,"7,5",2,9,20194
2019,4,"10,1",6317,9,20194
2019,4,"12,3",467,9,20194
2019,4,"16,0",692,9,20194
2019,4,"19,0",792,9,20194
2019,4,"20,5",4837,9,20194
2019,4,"25,1",1381,9,20194
2019,4,"31,0",385,9,20194
2019,4,"50,1",4502,9,20194
2019,4,"100,1",1155,9,20194
2019,4,"320,0",14,9,20194
2019,4,"0,256",14122,10,20194
2019,4,"0,512",27,10,20194
2019,4,"0,75",28,10,20194
2019,4,"1,2",7300,10,20194
2019,4,"2,2",4950,10,20194
2019,4,"3,2",7756,10,20194
2019,4,"4,5",2394,10,20194
2019,4,"6,0",540,10,20194
2019,4,"6,4",9980,10,20194
2019,4,"10,0",1,10,20194
2019,4,"10,1",9631,10,20194
2019,4,"12,3",22759,10,20194
2019,4,"16,0",841,10,20194
2019,4,"20,5",3164,10,20194
2019,4,"25,1",1,10,20194
2019,4,"31,0",101,10,20194
2019,4,"45,0",1,10,20194
2019,4,"48,0",1,10,20194
2019,4,"50,1",2531,10,20194
2019,4,"100,1",2733,10,20194
2019,4,"155,0",1,10,20194
2019,4,"320,0",9,10,20194
2019,4,"512,0",10,10,20194
2019,4,"0,256",1566,11,20194
2019,4,"0,375",1,11,20194
2019,4,"0,512",236,11,20194
2019,4,"0,75",56,11,20194
2019,4,"1,0",313,11,20194
2019,4,"1,2",3308,11,20194
2019,4,"2,2",6989,11,20194
2019,4,"3,2",10727,11,20194
2019,4,"4,5",5091,11,20194
2019,4,"6,0",5317,11,20194
2019,4,"6,4",45315,11,20194
2019,4,"7,5",6,11,20194
2019,4,"9,0",1,11,20194
2019,4,"10,1",6893,11,20194
2019,4,"12,3",81,11,20194
2019,4,"16,0",1411,11,20194
2019,4,"19,0",5,11,20194
2019,4,"20,5",454,11,20194
2019,4,"25,1",446,11,20194
2019,4,"31,0",841,11,20194
2019,4,"36,0",1,11,20194
2019,4,"50,1",1260,11,20194
2019,4,"55,0",2,11,20194
2019,4,"61,0",1,11,20194
2019,4,"81,0",1,11,20194
2019,4,"85,0",2,11,20194
2019,4,"95,0",1,11,20194
2019,4,"100,1",1,11,20194
2019,4,"122,0",5,11,20194
2019,4,"126,0",2,11,20194
2019,4,"150,0",2,11,20194
2019,4,"155,0",64,11,20194
2019,4,"0,512",9,12,20194
2019,4,"0,75",12,12,20194
2019,4,"1,2",716,12,20194
2019,4,"3,2",1385,12,20194
2019,4,"4,0",31584,12,20194
2019,4,"6,4",4161,12,20194
2019,4,"10,1",5045,12,20194
2019,4,"16,0",4236,12,20194
2019,4,"20,5",527,12,20194
2019,4,"31,0",22,12,20194
2019,4,"50,1",80,12,20194
2019,4,"100,1",1225,12,20194
2019,4,"0,256",6901,13,20194
2019,4,"0,375",1,13,20194
2019,4,"0,512",708,13,20194
2019,4,"0,75",37,13,20194
2019,4,"1,0",9,13,20194
2019,4,"1,2",2172,13,20194
2019,4,"2,2",2307,13,20194
2019,4,"3,2",5069,13,20194
2019,4,"4,0",14,13,20194
2019,4,"4,5",984,13,20194
2019,4,"6,0",3,13,20194
2019,4,"6,4",134590,13,20194
2019,4,"9,0",87,13,20194
2019,4,"10,0",10897,13,20194
2019,4,"10,1",1971,13,20194
2019,4,"12,3",13923,13,20194
2019,4,"16,0",97,13,20194
2019,4,"20,5",1217,13,20194
2019,4,"25,0",479,13,20194
2019,4,"25,1",5,13,20194
2019,4,"31,0",1681,13,20194
2019,4,"50,1",1908,13,20194
2019,4,"71,0",1,13,20194
2019,4,"77,0",75,13,20194
2019,4,"100,1",564,13,20194
2019,4,"320,0",61,13,20194
2019,4,"512,0",19,13,20194
2019,4,"0,256",11508,14,20194
2019,4,"0,512",47,14,20194
2019,4,"0,75",24,14,20194
2019,4,"1,2",3486,14,20194
2019,4,"2,2",514,14,20194
2019,4,"3,2",16098,14,20194
2019,4,"4,5",449,14,20194
2019,4,"6,0",1236,14,20194
2019,4,"6,4",17881,14,20194
2019,4,"7,5",1,14,20194
2019,4,"9,0",5,14,20194
2019,4,"10,1",20834,14,20194
2019,4,"12,3",18400,14,20194
2019,4,"16,0",2650,14,20194
2019,4,"19,0",1226,14,20194
2019,4,"20,5",5029,14,20194
2019,4,"25,1",6986,14,20194
2019,4,"31,0",8640,14,20194
2019,4,"46,0",124,14,20194
2019,4,"50,1",16366,14,20194
2019,4,"100,1",3921,14,20194
2019,4,"320,0",388,14,20194
2019,4,"0,512",45,15,20194
2019,4,"0,75",173,15,20194
2019,4,"1,0",1,15,20194
2019,4,"1,2",802,15,20194
2019,4,"2,2",3614,15,20194
2019,4,"3,2",9226,15,20194
2019,4,"4,0",6938,15,20194
2019,4,"4,5",222,15,20194
2019,4,"6,0",8531,15,20194
2019,4,"6,4",28037,15,20194
2019,4,"7,5",181,15,20194
2019,4,"9,0",2899,15,20194
2019,4,"10,1",1359,15,20194
2019,4,"12,3",3399,15,20194
2019,4,"16,0",141,15,20194
2019,4,"19,0",3446,15,20194
2019,4,"20,5",371,15,20194
2019,4,"25,1",11881,15,20194
2019,4,"31,0",178,15,20194
2019,4,"50,1",27256,15,20194
2019,4,"100,1",6868,15,20194
2019,4,"320,0",877,15,20194
2019,4,"0,256",17019,16,20194
2019,4,"0,512",47,16,20194
2019,4,"0,75",67,16,20194
2019,4,"1,2",1267,16,20194
2019,4,"2,2",4274,16,20194
2019,4,"3,2",7691,16,20194
2019,4,"4,0",283,16,20194
2019,4,"4,5",869,16,20194
2019,4,"6,0",5556,16,20194
2019,4,"6,4",51907,16,20194
2019,4,"9,0",232,16,20194
2019,4,"10,0",51,16,20194
2019,4,"10,1",2514,16,20194
2019,4,"12,3",1822,16,20194
2019,4,"16,0",22,16,20194
2019,4,"19,0",2525,16,20194
2019,4,"20,5",4189,16,20194
2019,4,"25,1",6849,16,20194
2019,4,"31,0",119,16,20194
2019,4,"41,0",11,16,20194
2019,4,"50,1",16465,16,20194
2019,4,"100,1",3353,16,20194
2019,4,"155,0",1,16,20194
2019,4,"320,0",7,16,20194
2019,4,"0,256",7120,17,20194
2019,4,"0,512",69,17,20194
2019,4,"0,75",80,17,20194
2019,4,"1,0",1,17,20194
2019,4,"1,2",2808,17,20194
2019,4,"2,2",1756,17,20194
2019,4,"3,2",12711,17,20194
2019,4,"4,0",1,17,20194
2019,4,"4,5",4018,17,20194
2019,4,"6,0",46,17,20194
2019,4,"6,4",20819,17,20194
2019,4,"9,0",16,17,20194
2019,4,"10,1",67640,17,20194
2019,4,"12,3",4129,17,20194
2019,4,"16,0",3219,17,20194
2019,4,"19,0",74,17,20194
2019,4,"20,5",7947,17,20194
2019,4,"25,1",9408,17,20194
2019,4,"31,0",4762,17,20194
2019,4,"50,1",19535,17,20194
2019,4,"100,1",6093,17,20194
2019,4,"320,0",130,17,20194
2019,4,"512,0",63,17,20194
2019,4,"0,256",1246,18,20194
2019,4,"0,512",22,18,20194
2019,4,"0,75",26,18,20194
2019,4,"1,0",1,18,20194
2019,4,"1,2",663,18,20194
2019,4,"2,2",798,18,20194
2019,4,"3,2",3910,18,20194
2019,4,"4,5",265,18,20194
2019,4,"6,0",36,18,20194
2019,4,"6,4",54954,18,20194
2019,4,"10,0",1483,18,20194
2019,4,"10,1",111,18,20194
2019,4,"12,3",1234,18,20194
2019,4,"16,0",43,18,20194
2019,4,"20,5",15,18,20194
2019,4,"25,1",32,18,20194
2019,4,"31,0",8,18,20194
2019,4,"50,1",80,18,20194
2019,4,"100,1",47,18,20194
2019,4,"0,256",36287,19,20194
2019,4,"0,512",57,19,20194
2019,4,"0,75",48,19,20194
2019,4,"1,2",386,19,20194
2019,4,"2,2",564,19,20194
2019,4,"3,2",839,19,20194
2019,4,"4,0",2,19,20194
2019,4,"4,5",621,19,20194
2019,4,"6,0",4,19,20194
2019,4,"6,4",9485,19,20194
2019,4,"9,0",149,19,20194
2019,4,"10,0",4007,19,20194
2019,4,"10,1",8,19,20194
2019,4,"12,3",518,19,20194
2019,4,"20,5",7,19,20194
2019,4,"25,1",55210,19,20194
2019,4,"31,0",6,19,20194
2019,4,"100,1",3,19,20194
2019,4,"0,256",350,20,20194
2019,4,"0,375",3,20,20194
2019,4,"0,512",25,20,20194
2019,4,"0,75",39,20,20194
2019,4,"1,2",5414,20,20194
2019,4,"2,2",2349,20,20194
2019,4,"3,2",6223,20,20194
2019,4,"4,5",611,20,20194
2019,4,"6,0",5915,20,20194
2019,4,"6,4",11856,20,20194
2019,4,"9,0",1,20,20194
2019,4,"10,0",314,20,20194
2019,4,"10,1",4031,20,20194
2019,4,"12,3",2065,20,20194
2019,4,"16,0",90,20,20194
2019,4,"20,5",69,20,20194
2019,4,"31,0",7,20,20194
2019,4,"41,0",7,20,20194
2019,4,"100,1",1,20,20194
2019,4,"0,256",27472,21,20194
2019,4,"0,375",102,21,20194
2019,4,"0,512",323,21,20194
2019,4,"0,75",273,21,20194
2019,4,"1,2",19145,21,20194
